transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
7992,19-07-2022,11:46:00,6147,Male,57,Clothing,2,248.39923847601875,179.91140573937065,496.7984769520375
7993,08-03-2022,11:48:00,6148,Female,32,Beauty,1,381.4490839551132,171.7723665195917,381.4490839551132
7994,25-08-2022,04:17:00,6149,Male,55,Beauty,3,261.0189571555037,116.06207173750748,783.0568714665111
7995,10-11-2023,10:54:00,6150,Female,28,Clothing,3,61.46059768142827,36.598062439440994,184.3817930442848
7996,25-03-2022,04:09:00,6151,Male,21,Clothing,2,100.4653945074852,62.80146861063417,200.9307890149704
7997,31-08-2022,12:26:00,6152,Female,22,Clothing,1,129.03375647252307,31.56288114208097,129.03375647252307
7998,06-03-2023,09:20:00,6153,Male,64,Beauty,4,496.9955588789863,427.6538325630667,1987.9822355159447
7999,27-11-2023,21:48:00,6154,Male,25,Electronics,2,73.27898055315583,42.5610273521154,146.55796110631167
8000,02-02-2022,04:40:00,6155,Female,38,Electronics,1,211.420485608474,63.51216570241007,211.420485608474
8001,30-06-2022,07:33:00,6156,Female,30,Beauty,3,221.6584310196425,51.29822993638465,664.9752930589275
8002,27-05-2023,16:14:00,6157,Female,29,Beauty,2,92.23620307632018,82.59006092528027,184.4724061526404
8003,16-12-2023,12:19:00,6158,Female,19,Electronics,3,293.63505886987235,204.1904032906218,880.905176609617
8004,19-07-2022,15:32:00,6159,Male,37,Clothing,2,139.20563302487176,63.00466848306337,278.4112660497435
8005,14-01-2023,01:31:00,6160,Female,39,Beauty,1,208.5359366886404,39.630943080924105,208.5359366886404
8006,05-09-2023,06:21:00,6161,Male,31,Clothing,1,195.7742011760206,32.95155486753239,195.7742011760206
8007,06-03-2023,05:15:00,6162,Female,36,Electronics,4,41.70691309435033,8.277684564521952,166.8276523774013
8008,06-12-2023,22:15:00,6163,Male,50,Electronics,2,123.54228114616473,99.5278279402908,247.08456229232945
8009,22-11-2023,23:49:00,6164,Female,64,Clothing,1,95.92554935341872,34.02284411006354,95.92554935341872
8010,15-08-2023,18:03:00,6165,Female,37,Beauty,3,455.98682416682993,188.6938591954492,1367.9604725004897
8011,01-11-2022,07:29:00,6166,Male,62,Beauty,2,96.75683369895296,15.205382307684395,193.51366739790595
8012,12-11-2022,13:00:00,6167,Male,50,Beauty,1,52.56882705148189,39.7864180024859,52.56882705148189
8013,29-01-2022,13:31:00,6168,Female,33,Beauty,1,306.96626184849106,229.4869715994935,306.96626184849106
8014,18-09-2022,03:19:00,6169,Male,57,Electronics,3,56.693572308067786,11.986887042735528,170.08071692420336
8015,20-10-2023,17:06:00,6170,Male,27,Beauty,2,314.7989462285625,282.0261409772454,629.597892457125
8016,10-10-2023,23:53:00,6171,Male,64,Beauty,4,219.88673689337563,120.62013128642754,879.5469475735025
8017,03-02-2022,13:53:00,6172,Female,20,Clothing,2,164.29766492541506,51.38599821384176,328.5953298508301
8018,03-04-2022,15:14:00,6173,Male,49,Clothing,4,56.80226297582922,12.527958780734354,227.2090519033169
8019,22-11-2022,20:10:00,6174,Male,56,Electronics,4,166.47457062499768,125.16251885225395,665.8982824999907
8020,28-01-2022,18:05:00,6175,Male,29,Clothing,1,194.8747937029043,32.12788992352558,194.8747937029043
8021,05-10-2022,05:34:00,6176,Female,36,Electronics,2,193.02522923759852,39.16156477666194,386.0504584751972
8022,23-03-2022,09:23:00,6177,Female,64,Clothing,4,272.0682449265408,171.51652874919952,1088.272979706163
8023,22-12-2023,08:19:00,6178,Male,47,Clothing,3,221.04674842577708,26.32251333599533,663.1402452773312
8024,19-04-2023,02:22:00,6179,Male,49,Clothing,2,203.37320932458687,41.10331312069977,406.7464186491739
8025,31-07-2022,06:07:00,6180,Male,46,Beauty,2,370.6814827341912,157.90392009865474,741.3629654683824
8026,28-02-2023,00:30:00,6181,Female,43,Clothing,1,134.03604119097628,109.94680039326818,134.03604119097628
8027,10-05-2023,14:58:00,6182,Female,25,Clothing,3,67.64640305972931,43.42127151238406,202.9392091791879
8028,21-12-2023,03:22:00,6183,Male,43,Clothing,1,249.8140068215857,134.17176785936337,249.8140068215857
8029,26-09-2022,12:33:00,6184,Male,44,Clothing,2,238.9043733150264,28.67274760214955,477.8087466300528
8030,29-04-2023,09:12:00,6185,Male,24,Beauty,3,313.0829190007369,46.81538760431719,939.2487570022108
8031,16-04-2022,16:15:00,6186,Female,22,Clothing,4,124.56508532981724,86.35575342129516,498.26034131926895
8032,09-05-2023,14:45:00,6187,Male,19,Electronics,1,61.53378458149773,14.107130621933784,61.53378458149773
8033,06-01-2023,09:47:00,6188,Male,61,Electronics,2,98.20775636727612,22.26124239390001,196.41551273455224
8034,09-04-2022,10:42:00,6189,Female,44,Clothing,4,151.56394882566548,15.216622508174607,606.2557953026619
8035,21-12-2022,06:44:00,6190,Male,41,Beauty,2,423.4063323959204,87.36913829991663,846.8126647918408
8036,05-03-2023,11:32:00,6191,Female,40,Electronics,4,175.88211686552103,126.5570019262987,703.5284674620841
8037,25-08-2022,00:43:00,6192,Male,51,Beauty,3,342.47949305202485,200.495143519358,1027.438479156075
8038,15-04-2023,15:31:00,6193,Female,25,Electronics,3,261.62625096374586,227.4352967464275,784.8787528912376
8039,29-03-2022,20:49:00,6194,Female,46,Beauty,1,63.25075548090241,29.04707832721657,63.25075548090241
8040,18-02-2022,02:15:00,6195,Female,27,Electronics,3,202.4515633883209,50.12394789029405,607.3546901649626
8041,12-03-2023,04:52:00,6196,Female,18,Beauty,4,56.26095803142818,33.21385209926385,225.04383212571275
8042,29-05-2022,12:08:00,6197,Male,39,Electronics,2,185.6233401565717,114.8407242024534,371.2466803131434
8043,13-08-2023,00:47:00,6198,Female,44,Electronics,1,215.47648247625983,115.11993684833551,215.47648247625983
8044,22-06-2023,23:37:00,6199,Female,36,Clothing,2,226.30024600023955,201.6382496091444,452.6004920004791
8045,04-06-2022,23:45:00,6200,Female,57,Electronics,3,200.68995131312448,27.94966885795828,602.0698539393734
8046,26-06-2023,08:03:00,6201,Female,23,Electronics,4,226.8731145227344,173.0426759908284,907.4924580909376
8047,19-01-2022,11:15:00,6202,Male,24,Electronics,3,222.37936649095565,79.01073790483402,667.138099472867
8048,24-06-2022,19:54:00,6203,Female,21,Clothing,1,195.8475097464596,53.298991254930776,195.8475097464596
8049,12-04-2022,01:13:00,6204,Male,62,Clothing,2,78.37160179324886,30.906444646562058,156.7432035864977
8050,05-01-2023,04:28:00,6205,Female,45,Beauty,3,462.07885434399446,83.27178432864481,1386.2365630319837
8051,25-12-2023,19:00:00,6206,Male,62,Clothing,1,166.50449282349098,88.56492272084084,166.50449282349098
8052,28-05-2023,06:50:00,6207,Female,52,Beauty,4,191.12150686285804,135.16213163404188,764.4860274514322
8053,01-05-2023,18:02:00,6208,Female,33,Clothing,4,104.1770837743174,31.844495175641125,416.7083350972696
8054,03-08-2023,11:39:00,6209,Female,46,Electronics,4,191.8757320771536,106.10797457419535,767.5029283086144
8055,11-02-2022,03:29:00,6210,Male,33,Clothing,1,237.4281047922553,112.37841596891911,237.4281047922553
8056,23-07-2023,19:26:00,6211,Male,25,Clothing,4,299.3203341155329,259.7361503285506,1197.2813364621315
8057,02-09-2023,19:20:00,6212,Male,51,Clothing,4,206.2110007868758,56.18892979234951,824.8440031475031
8058,21-11-2022,07:17:00,6213,Female,57,Clothing,4,186.71426904312173,143.62718016319806,746.8570761724869
8059,18-09-2023,17:18:00,6214,Male,59,Electronics,1,240.48064832789112,212.73129893709464,240.48064832789112
8060,05-01-2022,00:58:00,6215,Male,30,Clothing,1,161.05393055866037,53.4319934130005,161.05393055866037
8061,14-07-2023,18:12:00,6216,Male,37,Electronics,1,49.022501616448565,30.4086343888108,49.022501616448565
8062,11-03-2022,08:09:00,6217,Female,46,Electronics,2,115.26046828578002,50.6860314726536,230.52093657156004
8063,16-04-2022,01:17:00,6218,Female,58,Clothing,2,221.63628055807692,131.48397828488302,443.272561116154
8064,31-05-2023,10:47:00,6219,Female,36,Clothing,3,193.03119016463503,24.868670723186167,579.0935704939052
8065,16-02-2022,12:38:00,6220,Female,27,Electronics,2,118.26106340025802,36.09372828665644,236.52212680051605
8066,07-07-2023,22:18:00,6221,Female,48,Electronics,3,81.91292476065746,62.34428787397158,245.7387742819724
8067,26-03-2023,00:27:00,6222,Male,45,Electronics,1,272.5982361929178,124.56337461227866,272.5982361929178
8068,08-07-2023,13:38:00,6223,Male,50,Beauty,4,193.91389416883467,115.58884638722252,775.6555766753387
8069,16-12-2022,14:45:00,6224,Male,39,Beauty,3,231.2044295357597,140.17799339672422,693.613288607279
8070,18-02-2023,21:22:00,6225,Male,35,Beauty,1,109.0611261972409,72.54739773438268,109.0611261972409
8071,26-10-2023,06:27:00,6226,Male,58,Beauty,3,105.2567919805512,34.25359766227192,315.77037594165364
8072,27-02-2023,11:44:00,6227,Female,53,Clothing,1,64.30388774956923,17.735651155008117,64.30388774956923
8073,15-07-2023,00:18:00,6228,Female,26,Electronics,3,214.30599665686032,149.89672743598535,642.917989970581
8074,20-02-2022,06:22:00,6229,Female,60,Electronics,1,55.68950599067787,36.24308459215491,55.68950599067787
8075,15-10-2022,13:05:00,6230,Male,34,Electronics,3,164.40599615829987,89.45876111585471,493.2179884748996
8076,07-09-2022,17:51:00,6231,Female,33,Clothing,4,199.1427271788872,163.74804784805104,796.5709087155485
8077,25-06-2023,12:50:00,6232,Female,34,Beauty,3,165.29768507624706,82.76760365398454,495.8930552287412
8078,15-06-2023,14:46:00,6233,Female,27,Electronics,2,164.8384636166453,47.9407237102668,329.6769272332906
8079,13-05-2022,00:28:00,6234,Female,54,Beauty,2,298.34603497674254,79.2556499009336,596.6920699534851
8080,04-12-2022,08:08:00,6235,Male,49,Clothing,3,184.24992174063243,155.2361700114789,552.7497652218973
8081,29-10-2023,15:29:00,6236,Female,28,Electronics,2,89.94849955738164,19.07102947175753,179.89699911476328
8082,10-04-2023,17:20:00,6237,Male,49,Electronics,3,131.3216117938943,95.17961015842594,393.9648353816829
8083,27-12-2023,11:37:00,6238,Male,34,Electronics,3,260.3626003106657,94.47777777538673,781.0878009319971
8084,15-11-2022,21:38:00,6239,Male,56,Beauty,1,405.2343046201042,184.10065694585995,405.2343046201042
8085,16-05-2023,16:14:00,6240,Female,58,Beauty,4,393.46452823393753,250.81281854812727,1573.85811293575
8086,06-05-2022,15:46:00,6241,Male,20,Beauty,2,129.13009516944652,92.13351775329927,258.26019033889304
8087,12-10-2023,03:49:00,6242,Male,54,Beauty,4,480.940677209152,193.6184627115594,1923.762708836608
8088,29-08-2023,12:49:00,6243,Female,22,Electronics,4,158.09040550724237,70.8228871692495,632.3616220289695
8089,13-03-2022,10:26:00,6244,Female,55,Beauty,2,408.0438905881042,205.3017324590141,816.0877811762084
8090,09-08-2022,08:01:00,6245,Male,58,Clothing,1,264.7055393072792,60.742901210970274,264.7055393072792
8091,01-06-2023,05:17:00,6246,Male,35,Clothing,2,290.1494107242455,242.45880147806,580.298821448491
8092,07-03-2023,02:57:00,6247,Female,27,Beauty,1,148.91488564729372,55.08031345912996,148.91488564729372
8093,23-08-2023,14:23:00,6248,Male,48,Beauty,1,90.2558035989593,30.838213090764988,90.2558035989593
8094,24-05-2022,06:23:00,6249,Male,42,Beauty,2,253.97267909427384,184.3259461581657,507.9453581885477
8095,11-11-2022,14:55:00,6250,Male,61,Beauty,1,480.2153095980974,125.54207678175736,480.2153095980974
8096,25-01-2023,03:30:00,6251,Female,23,Beauty,2,178.72228018236962,39.849518780488445,357.44456036473923
8097,06-06-2023,08:52:00,6252,Male,21,Beauty,4,384.2871171639573,177.44420758816912,1537.148468655829
8098,09-07-2022,10:38:00,6253,Female,33,Clothing,4,225.14557230639943,74.17870689389389,900.5822892255977
8099,05-09-2023,17:20:00,6254,Male,23,Electronics,4,92.97894422635068,43.81611047884077,371.9157769054027
8100,05-09-2023,14:01:00,6255,Female,64,Clothing,1,257.1923299013157,220.7163654585433,257.1923299013157
8101,06-01-2022,04:08:00,6256,Female,62,Electronics,2,44.73505414179995,24.645933709191624,89.4701082835999
8102,10-01-2023,00:04:00,6257,Male,57,Clothing,4,262.730792076026,57.72885062106072,1050.923168304104
8103,21-03-2023,14:40:00,6258,Female,52,Clothing,1,273.08447338138194,37.80915534842325,273.08447338138194
8104,06-07-2022,06:23:00,6259,Male,31,Clothing,2,150.38559257867394,27.83431437634969,300.7711851573479
8105,16-01-2022,20:59:00,6260,Female,52,Beauty,3,253.00775647062488,184.02229480023007,759.0232694118746
8106,18-03-2022,01:14:00,6261,Male,34,Clothing,1,79.06859788751146,15.690823070819054,79.06859788751146
8107,09-10-2023,14:34:00,6262,Male,36,Clothing,4,57.15885825494384,43.83895443878738,228.6354330197753
8108,30-11-2023,05:32:00,6263,Female,21,Beauty,3,426.367687490088,129.18318842972403,1279.103062470264
8109,20-01-2022,14:50:00,6264,Female,58,Beauty,3,151.8279793906537,52.25980451673669,455.4839381719611
8110,02-07-2023,06:04:00,6265,Female,38,Electronics,3,157.30540526374384,73.09542333329323,471.9162157912315
8111,15-07-2023,02:37:00,6266,Male,30,Electronics,4,61.22013033108706,40.590229726516256,244.88052132434825
8112,23-04-2022,00:03:00,6267,Female,33,Electronics,4,51.33499226248232,18.876323146213885,205.33996904992927
8113,24-03-2022,21:46:00,6268,Female,51,Electronics,4,173.44141646421613,97.81072827304524,693.7656658568645
8114,21-10-2022,20:32:00,6269,Female,48,Beauty,4,393.4107299477706,186.4027719036712,1573.6429197910825
8115,22-08-2023,10:02:00,6270,Male,45,Beauty,2,411.78000926057393,53.14839809825735,823.5600185211479
8116,06-04-2023,09:26:00,6271,Female,61,Clothing,1,238.42947075157105,37.65514686111762,238.42947075157105
8117,02-02-2023,03:26:00,6272,Female,38,Clothing,3,214.60567091846616,81.32435377548045,643.8170127553985
8118,19-04-2023,13:05:00,6273,Female,18,Clothing,3,174.6346153494382,122.21499247244104,523.9038460483146
8119,01-08-2022,20:33:00,6274,Female,45,Clothing,1,285.6294873794815,90.9546386578495,285.6294873794815
8120,09-01-2022,12:36:00,6275,Female,43,Clothing,4,293.93037265028136,105.1278448808452,1175.7214906011254
8121,22-06-2023,08:24:00,6276,Female,32,Electronics,3,114.83686596014604,41.82086152846622,344.51059788043807
8122,11-10-2022,17:40:00,6277,Female,21,Clothing,4,227.31679690373457,136.8309760674115,909.2671876149384
8123,13-03-2022,21:19:00,6278,Female,60,Beauty,1,380.7484100309881,106.54963852808014,380.7484100309881
8124,17-02-2023,13:30:00,6279,Female,41,Clothing,3,113.31838334023767,87.87857572228215,339.95515002071306
8125,12-03-2023,00:38:00,6280,Female,48,Clothing,2,236.5946412606655,145.10453172596735,473.189282521331
8126,09-01-2022,13:06:00,6281,Female,38,Electronics,1,266.47191426022084,127.14444344989371,266.47191426022084
8127,27-05-2022,00:54:00,6282,Female,59,Beauty,1,156.97926311923905,102.0230920590814,156.97926311923905
8128,03-10-2022,04:28:00,6283,Female,58,Electronics,3,292.6796554995707,169.83452726751804,878.038966498712
8129,21-06-2022,06:22:00,6284,Male,58,Electronics,1,54.8729376400952,31.118233013352924,54.8729376400952
8130,03-02-2023,23:26:00,6285,Female,38,Electronics,4,296.27387046345507,192.56944990720604,1185.0954818538205
8131,03-08-2022,13:00:00,6286,Female,21,Beauty,4,151.16548006185155,90.7021269419351,604.6619202474062
8132,21-02-2023,16:07:00,6287,Male,31,Clothing,2,87.00134406101749,68.9495820319885,174.00268812203498
8133,22-07-2022,23:09:00,6288,Female,24,Electronics,1,221.47505142646204,145.3431391251545,221.47505142646204
8134,11-05-2022,09:14:00,6289,Male,49,Beauty,2,398.7758280945228,190.96535630804183,797.5516561890456
8135,03-03-2022,08:58:00,6290,Female,36,Electronics,3,46.67266189091477,31.08149418965361,140.01798567274432
8136,10-02-2023,09:10:00,6291,Male,43,Beauty,1,336.7435715415559,174.7216978346641,336.7435715415559
8137,05-06-2023,06:12:00,6292,Female,47,Clothing,1,218.0973556461376,191.519796645064,218.0973556461376
8138,27-01-2022,21:09:00,6293,Male,49,Beauty,3,442.6246610066213,375.77015225270327,1327.8739830198638
8139,03-10-2022,22:24:00,6294,Male,20,Clothing,3,76.63846719047599,42.42441574404041,229.915401571428
8140,23-12-2023,04:07:00,6295,Male,59,Electronics,3,232.93874330254943,80.9347178539766,698.8162299076482
8141,28-06-2022,09:54:00,6296,Female,32,Beauty,2,186.76372017168043,96.81188197914912,373.52744034336087
8142,30-07-2022,11:29:00,6297,Male,34,Electronics,1,43.088405772820536,9.633144950924365,43.088405772820536
8143,16-08-2023,04:33:00,6298,Male,57,Beauty,2,499.5593486566084,347.3261640518073,999.1186973132168
8144,17-02-2023,21:57:00,6299,Female,41,Clothing,1,142.56645522441363,17.363319552156895,142.56645522441363
8145,15-02-2022,01:01:00,6300,Female,30,Electronics,3,173.30133730775682,73.8908920042282,519.9040119232704
8146,25-11-2022,05:15:00,6301,Male,41,Beauty,3,455.99302952845113,158.19887057519597,1367.979088585353
8147,07-03-2023,00:03:00,6302,Female,61,Clothing,3,153.2383120343032,79.16676292326092,459.7149361029096
8148,02-06-2022,00:41:00,6303,Female,40,Electronics,2,244.056315494185,63.743447412758485,488.11263098837
8149,15-04-2022,17:42:00,6304,Female,59,Beauty,1,73.82319776353174,11.20294035188454,73.82319776353174
8150,31-05-2023,09:51:00,6305,Female,44,Electronics,1,66.34273442974376,27.191613656177136,66.34273442974376
8151,23-12-2023,17:30:00,6306,Male,25,Clothing,1,242.16564265213333,86.64309213862059,242.16564265213333
8152,10-09-2022,09:22:00,6307,Male,41,Beauty,1,106.9686885902838,86.30118210632897,106.9686885902838
8153,29-09-2022,07:21:00,6308,Female,18,Clothing,4,143.21140429114624,125.66549377427071,572.845617164585
8154,10-08-2022,06:33:00,6309,Male,33,Electronics,2,100.29197846470238,19.69121870917078,200.5839569294048
8155,26-11-2022,13:48:00,6310,Female,41,Beauty,4,380.66568054399056,312.6627583610507,1522.6627221759622
8156,07-08-2023,10:17:00,6311,Male,47,Beauty,2,439.4453488640482,296.22156704951624,878.8906977280964
8157,05-02-2022,12:49:00,6312,Female,57,Electronics,1,70.30547559441463,62.47850659710648,70.30547559441463
8158,14-07-2023,13:51:00,6313,Female,57,Beauty,3,474.44817066100495,118.28709832728802,1423.3445119830149
8159,27-12-2022,02:15:00,6314,Male,26,Beauty,2,281.54831368929206,206.12826714008725,563.0966273785841
8160,24-04-2023,01:23:00,6315,Female,50,Clothing,1,177.07765845583123,54.21940352078254,177.07765845583123
8161,04-06-2022,01:01:00,6316,Male,22,Electronics,1,38.285794427911,7.991829746758448,38.285794427911
8162,20-06-2022,14:18:00,6317,Male,47,Clothing,2,123.7345359462551,73.12532122266198,247.4690718925102
8163,26-09-2022,17:40:00,6318,Male,32,Electronics,1,60.05918427520073,18.27448139772739,60.05918427520073
8164,11-01-2022,21:25:00,6319,Female,45,Clothing,4,202.1167508090144,179.87730396521647,808.4670032360576
8165,19-04-2023,02:05:00,6320,Female,19,Beauty,4,409.857386738638,251.68558921760527,1639.4295469545518
8166,31-07-2022,05:28:00,6321,Female,20,Electronics,2,283.1610729480821,143.75332163714455,566.3221458961642
8167,20-01-2022,16:04:00,6322,Female,61,Beauty,4,222.78987037595024,85.05786739678135,891.159481503801
8168,18-03-2023,11:25:00,6323,Female,28,Clothing,4,103.01717263938252,71.79037737173556,412.0686905575301
8169,11-02-2022,21:08:00,6324,Female,45,Beauty,3,430.7799537396573,54.95232208718633,1292.339861218972
8170,03-03-2022,19:45:00,6325,Female,52,Electronics,2,84.71391683997102,32.40713731972151,169.42783367994204
8171,10-02-2023,23:51:00,6326,Male,40,Electronics,3,57.34007539778264,37.692750340704414,172.02022619334792
8172,20-10-2023,03:45:00,6327,Female,41,Electronics,1,203.919349670095,179.2010268891932,203.919349670095
8173,25-08-2023,05:25:00,6328,Female,36,Beauty,2,412.2544385467575,132.00005147038263,824.508877093515
8174,13-01-2022,07:58:00,6329,Female,18,Beauty,3,348.38639301083373,131.0856212265866,1045.1591790325012
8175,01-07-2023,09:36:00,6330,Female,32,Beauty,2,350.7046828849817,291.6701695280404,701.4093657699634
8176,21-05-2023,18:12:00,6331,Female,26,Clothing,1,190.22118191094407,66.35383303277361,190.22118191094407
8177,23-11-2022,13:48:00,6332,Female,63,Clothing,4,59.52831505702776,49.19813224021703,238.11326022811105
8178,21-06-2023,14:50:00,6333,Male,48,Electronics,4,155.65736918866574,83.23822941974815,622.629476754663
8179,03-09-2023,16:09:00,6334,Male,54,Electronics,3,104.97685008268348,26.446182854752667,314.9305502480504
8180,20-07-2022,00:29:00,6335,Male,34,Clothing,4,101.29146201699189,55.05463171733737,405.16584806796754
8181,10-02-2023,13:20:00,6336,Female,28,Electronics,4,28.183441787212693,3.960399058122317,112.73376714885076
8182,11-08-2022,18:49:00,6337,Male,53,Beauty,4,178.47342932759096,23.35070821982331,713.8937173103639
8183,27-10-2022,16:37:00,6338,Female,48,Clothing,1,297.8038015194545,263.4380419501745,297.8038015194545
8184,25-02-2023,03:36:00,6339,Male,58,Electronics,3,103.10489335025666,34.650778634163075,309.31468005077
8185,15-12-2023,16:59:00,6340,Female,42,Clothing,3,273.8492150458203,106.3310429554557,821.5476451374609
8186,30-04-2023,21:53:00,6341,Male,49,Clothing,4,102.98938835260722,70.90076167132924,411.9575534104289
8187,26-08-2022,16:25:00,6342,Female,61,Clothing,3,185.1639821067044,131.59368370137227,555.4919463201132
8188,24-10-2022,09:40:00,6343,Female,21,Clothing,3,142.1681941073092,22.02261086209327,426.5045823219276
8189,28-11-2023,23:27:00,6344,Female,19,Clothing,4,216.0398449315676,121.37901377953172,864.1593797262703
8190,03-12-2022,20:05:00,6345,Male,25,Beauty,1,326.52471835783405,83.18297705728652,326.52471835783405
8191,22-08-2022,11:06:00,6346,Male,57,Clothing,2,253.73174936255023,28.20171850421101,507.4634987251005
8192,30-06-2023,18:35:00,6347,Male,31,Clothing,2,152.57111663111715,114.51369390377188,305.1422332622343
8193,10-02-2023,11:30:00,6348,Female,48,Beauty,4,184.8110387766991,156.96127775515072,739.2441551067964
8194,24-03-2023,07:59:00,6349,Female,42,Clothing,2,286.1079346551926,176.70832539479972,572.2158693103852
8195,17-03-2022,19:04:00,6350,Female,37,Beauty,3,442.9646133603042,71.55744387625329,1328.893840080913
8196,31-10-2023,18:05:00,6351,Male,49,Beauty,2,387.29536005105336,63.01051608675751,774.5907201021067
8197,15-08-2022,07:36:00,6352,Male,59,Beauty,4,269.6413889248401,225.96639855059573,1078.5655556993604
8198,18-05-2023,01:34:00,6353,Male,36,Electronics,1,133.76613741734673,99.53156660461548,133.76613741734673
8199,10-07-2022,04:45:00,6354,Male,22,Electronics,4,199.18094365863027,97.05372405934696,796.7237746345211
8200,13-11-2023,13:13:00,6355,Female,23,Beauty,4,461.60803476925406,89.47704817238991,1846.432139077016
8201,18-09-2022,18:38:00,6356,Female,42,Clothing,4,51.69020561646146,21.9726774841244,206.76082246584585
8202,10-07-2023,19:59:00,6357,Male,46,Beauty,4,230.2695695318773,200.1230388390772,921.0782781275092
8203,23-02-2022,15:56:00,6358,Female,54,Beauty,4,282.44597696145894,93.57433147194736,1129.7839078458358
8204,07-01-2023,12:57:00,6359,Female,31,Electronics,1,212.17089463449284,56.7032293589074,212.17089463449284
8205,28-03-2022,07:40:00,6360,Female,25,Clothing,1,118.68761798245916,44.897678901252014,118.68761798245916
8206,11-06-2023,00:17:00,6361,Male,26,Beauty,2,50.352902710957096,16.88875450356675,100.7058054219142
8207,02-09-2023,01:18:00,6362,Male,37,Clothing,1,221.0535875132724,53.78073479104364,221.0535875132724
8208,27-03-2023,07:53:00,6363,Female,42,Beauty,2,244.97954487731133,76.65274995272226,489.95908975462265
8209,11-06-2022,18:16:00,6364,Male,64,Electronics,2,159.65648484776443,17.411224194213126,319.31296969552886
8210,11-09-2022,12:15:00,6365,Female,21,Electronics,1,211.1792802683813,41.88833973649619,211.1792802683813
8211,07-05-2023,18:01:00,6366,Male,62,Clothing,1,112.4927800394127,40.87388812444837,112.4927800394127
8212,02-06-2022,17:11:00,6367,Female,33,Beauty,2,60.2810552339168,32.143246872785944,120.5621104678336
8213,01-04-2023,15:50:00,6368,Female,32,Clothing,4,93.68709874628776,36.7925857064417,374.74839498515104
8214,30-10-2022,11:05:00,6369,Female,59,Beauty,4,413.8622440375684,348.3103827465852,1655.4489761502734
8215,19-10-2022,16:58:00,6370,Male,30,Clothing,3,166.26822912060172,30.175203693838075,498.8046873618051
8216,23-04-2023,08:54:00,6371,Male,33,Clothing,2,164.0515081094845,53.95519639934874,328.103016218969
8217,21-10-2023,18:12:00,6372,Female,24,Clothing,2,204.3484594238336,47.72375943408118,408.6969188476672
8218,01-04-2022,00:19:00,6373,Male,60,Electronics,3,272.8102686818359,135.67564745629358,818.4308060455078
8219,21-10-2023,15:24:00,6374,Female,59,Electronics,2,153.0134908580629,84.28907120136955,306.0269817161258
8220,11-01-2023,00:26:00,6375,Male,33,Beauty,4,163.5174779349698,46.93264682400624,654.0699117398792
8221,03-09-2023,15:12:00,6376,Female,47,Beauty,3,298.28628810641703,218.203401716738,894.8588643192511
8222,07-03-2023,08:06:00,6377,Male,34,Beauty,4,242.74696547060765,84.69695550867917,970.9878618824306
8223,15-08-2022,04:30:00,6378,Male,49,Clothing,3,250.0937301408696,206.8527526476732,750.2811904226088
8224,21-07-2023,14:14:00,6379,Female,49,Clothing,2,156.1914876131288,80.71774478311285,312.3829752262576
8225,15-12-2023,10:29:00,6380,Male,22,Beauty,4,467.7929635604968,68.3284917126244,1871.1718542419871
8226,23-07-2022,00:33:00,6381,Female,47,Beauty,1,347.4434588455624,55.553701345486765,347.4434588455624
8227,25-04-2022,23:34:00,6382,Male,62,Beauty,1,59.61219247514954,17.90558912140683,59.61219247514954
8228,07-04-2022,23:55:00,6383,Male,37,Clothing,2,147.8877901578444,55.02245824926047,295.7755803156888
8229,03-03-2023,07:50:00,6384,Female,39,Clothing,1,127.84339685026256,105.06702995598816,127.84339685026256
8230,20-03-2022,08:21:00,6385,Male,59,Clothing,4,269.1660164553143,102.95584951008372,1076.6640658212573
8231,27-09-2023,15:35:00,6386,Female,33,Clothing,2,164.4839493161516,77.91889591731368,328.9678986323032
8232,19-11-2023,19:04:00,6387,Male,38,Clothing,3,173.93774000750778,86.51148276545337,521.8132200225234
8233,24-09-2023,07:53:00,6388,Male,60,Clothing,3,197.04687725762568,82.07423877286668,591.140631772877
8234,10-01-2023,16:30:00,6389,Male,49,Beauty,3,310.66709593304927,177.7016927627953,932.0012877991478
8235,01-02-2023,00:37:00,6390,Male,32,Electronics,2,297.4644416735085,105.2786180565228,594.928883347017
8236,19-11-2023,02:49:00,6391,Male,64,Clothing,2,159.50238903049154,118.91918197990634,319.0047780609831
8237,31-08-2023,23:14:00,6392,Male,60,Beauty,2,411.1654457373306,215.9695878158917,822.3308914746613
8238,05-09-2023,12:13:00,6393,Female,47,Beauty,1,245.72179603622183,179.9551636586368,245.72179603622183
8239,31-05-2023,16:27:00,6394,Female,40,Electronics,2,172.44381521402337,26.553693479179387,344.88763042804675
8240,13-03-2023,05:50:00,6395,Female,62,Beauty,3,463.6829697761368,398.5396315233253,1391.0489093284102
8241,02-05-2022,05:25:00,6396,Female,53,Clothing,1,290.69943654712336,251.45332228735973,290.69943654712336
8242,01-02-2022,03:14:00,6397,Female,60,Electronics,2,252.8856523519042,57.401234670123706,505.7713047038084
8243,07-03-2023,10:23:00,6398,Female,56,Clothing,4,129.92203975831598,79.50582950965156,519.6881590332639
8244,05-03-2023,12:35:00,6399,Male,42,Beauty,2,56.809365949991104,15.507379256590989,113.6187318999822
